antibiotic_class,treatment,comparison,regulation,gene,gene_id,baseMean,log2FoldChange,FoldChange,pvalue,padj,signal_strength,padj_source,SEQ_ID,FEAT_TYPE,FUNCTION,DESCRIPTION,COMMENTS,ACCESSION,MAPLOC
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b3089,b3089,13.962824021666668,0.26173449000000026,1.1989192473758143,0.19106565097534697,0.33674923593283906,0.12372016100144252,BH_from_pvalue,TI83333S002983,CDS,Na+:serine/threonine symporter (DAACS family),putative transport protein; go_component: inner membrane [goid 0019866]; go_process: L-serine biosynthesis [goid 0006564]; go_process: threonine biosynthesis [goid 0009088],"Escherichia coli K12, complete genome.",NC_000913,3237966-3239210
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1136,b1136,16.618289263333335,0.12481086666666741,1.0903647794854396,0.010379188136758487,0.10203392142794829,0.12371944830345533,BH_from_pvalue,TI83333S001100,CDS,isocitrate dehydrogenase,Converts isocitrate to alpha ketoglutarate; go_process: tricarboxylic acid cycle [goid 0006099]; go_process: anaerobic respiration [goid 0009061],"Escherichia coli K12, complete genome.",NC_000913,1194346-1195596
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b4323,b4323,10.144317079999999,-0.14501792666666624,0.9043681399769449,0.02698327249590262,0.1405872021583998,0.12356313522112787,BH_from_pvalue,TI83333S004161,CDS,D-mannonate oxidoreductase,go_process: carbohydrate catabolism [goid 0016052],"Escherichia coli K12, complete genome.",NC_000913,4550924-4552384
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2750,b2750,13.991004858333332,0.18874069666667026,1.1397683975826831,0.08240888837270344,0.221627053719297,0.12350761369897918,BH_from_pvalue,TI83333S002655,CDS,adenylylsulfate kinase,converts ATP and adenylyl sulfate to ADP and 3'-phosphoadenylyl sulfate; in Escherichia coli this enzyme functions in cysteine biosynthesis; go_process: sulfur metabolism [goid 0006790],"Escherichia coli K12, complete genome.",NC_000913,2871409-2872014
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1924,b1924,8.512734436666667,0.19387003666666658,1.1438279282899229,0.08993018075420368,0.23078993086345306,0.12345317127086605,BH_from_pvalue,TI83333S001873,CDS,flagellar hook-associated protein,go_component: flagellum [goid 0019861]; go_process: flagella biogenesis [goid 0009296]; go_process: taxis [goid 0042330],"Escherichia coli K12, complete genome.",NC_000913,2001896-2003302
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0059,b0059,11.816329115,-0.19985151666666923,0.870640165670793,0.09998037259544049,0.24121272086895845,0.12342825521998224,BH_from_pvalue,TI83333S000060,CDS,ATP-dependent helicase HepA,"Transcription regulator that activates transcription by stimulating RNA polymerase (RNAP) recycling in case of stress conditions such as supercoiled DNA or high salt concentrations. Probably acts by releasing the RNAP, when it is trapped or immobilized on; go_process: RNA modification [goid 0009451]","Escherichia coli K12, complete genome.",NC_000913,60358-63264
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2876,b2876,9.702573598166667,0.33091052966666723,1.2578069651229875,0.28045029519726977,0.4239271854266258,0.1233332440109756,BH_from_pvalue,TI83333S002776,CDS,hypothetical protein,EcoGene suggests alternate start codon,"Escherichia coli K12, complete genome.",NC_000913,3012309-3013016
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b3999,b3999,12.695760735,-0.20417797666666715,0.8680331369342607,0.10777907366192635,0.2489988908136575,0.12328319062204711,BH_from_pvalue,TI83333S003845,CDS,hypothetical protein,,"Escherichia coli K12, complete genome.",NC_000913,4197527-4198117
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0732,b0732,8.4597503805,0.1981423410000005,1.1472202071313944,0.09815306635595873,0.23890517515174264,0.12319984360760475,BH_from_pvalue,TI83333S000710,CDS,putative sugar hydrolase,go_process: carbohydrate catabolism [goid 0016052],"Escherichia coli K12, complete genome.",NC_000913,767201-769834
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1896,b1896,12.730601656666666,-0.2801678199999973,0.8234952194710538,0.22029474732189128,0.3634932317372379,0.12313478547441906,BH_from_pvalue,TI83333S001849,CDS,trehalose-6-phosphate synthase,go_process: glucose metabolism [goid 0006006]; go_process: response to osmotic stress [goid 0006970],"Escherichia coli K12, complete genome.",NC_000913,1978212-1979636
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1839,b1839,13.284023544999998,0.20371400333333511,1.151659317328773,0.10778222361709668,0.2489988908136575,0.12300304232284977,BH_from_pvalue,TI83333S001792,CDS,hypothetical protein,,"Escherichia coli K12, complete genome.",NC_000913,1921389-1921730
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0003,b0003,15.59922076,0.1374029666666683,1.0999233317273265,0.02099185272173341,0.1276075752969648,0.12285522742816399,BH_from_pvalue,TI83333S000003,CDS,homoserine kinase,catalyzes the formation of O-phospho-L-homoserine from L-homoserine in threonine biosynthesis from asparate; go_component: cytoplasm [goid 0005737]; go_process: threonine biosynthesis [goid 0009088],"Escherichia coli K12, complete genome.",NC_000913,2801-3733
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2213,b2213,10.859663621666664,0.18298623666666813,1.1352312719702535,0.07563812571275982,0.2132903041457561,0.1227890506300185,BH_from_pvalue,TI83333S002141,CDS,O6-methylguanine-DNA methyltransferase; transcription activator/repressor,bifunctional: transcriptional regulator of DNA repair (AraC/Xyl family) (N-terminal); O6-methylguanine-DNA methyltransferase; go_component: cytoplasm [goid 0005737]; go_function: transcriptional activator activity [goid 0016563]; go_function: transcriptional repressor activity [goid 0016564]; go_process: DNA repair [goid 0006281]; go_process: transcription [goid 0006350],"Escherichia coli K12, complete genome.",NC_000913,2307363-2308427
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0027,b0027,13.416950863333334,-0.17604511999999772,0.8851260820047793,0.06498637498334614,0.20069212639116518,0.12278613096619767,BH_from_pvalue,TI83333S000028,CDS,signal peptidase II,lipoprotein signal peptidase; integral membrane protein that removes signal peptides from prolipoproteins during lipoprotein biosynthesis; go_component: inner membrane [goid 0019866],"Escherichia coli K12, complete genome.",NC_000913,25207-25701
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2023,b2023,12.77008283,0.22932871999999804,1.1722893609495584,0.14671867464030935,0.2915792797612527,0.122746670312078,BH_from_pvalue,TI83333S001959,CDS,imidazole glycerol phosphate synthase subunit HisH,"catalyzes the conversion of 5-[(5-phospho-1-deoxyribulos-1-ylamino)methylideneamino]- 1-(5-phosphoribosyl)imidazole-4-carboxamide and glutamine to imidazole-glycerol phosphate, 5-aminoimidazol-4-carboxamide ribonucleotide and glutamate; go_process: histidine biosynthesis [goid 0000105]","Escherichia coli K12, complete genome.",NC_000913,2092559-2093149
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1312,b1312,10.273099760000001,0.1233108000000005,1.0892316433916995,0.01006670897685648,0.10107376088089984,0.1227388320060505,BH_from_pvalue,TI83333S001275,CDS,"putative transport protein (ABC superfamily, membrane)",putative transport system permease protein; go_component: inner membrane [goid 0019866],"Escherichia coli K12, complete genome.",NC_000913,1372114-1372956
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0165,b0165,10.679110301666666,-0.18390060333333302,0.8803196624344544,0.07700557191626797,0.21521939855489935,0.12268351057133134,BH_from_pvalue,TI83333S000166,CDS,unknown CDS,,"Escherichia coli K12, complete genome.",NC_000913,184987-185118
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2899,b2899,12.56921211,0.21144204666666866,1.1578449302687612,0.11979209307721359,0.2631203205641026,0.1226037426171471,BH_from_pvalue,TI83333S002798,CDS,putative oxidoreductase,putative transmembrane protein,"Escherichia coli K12, complete genome.",NC_000913,3040511-3041170
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0522,b0522,12.460920408333335,-0.5432661566666681,0.6862156069528993,0.46240596076747587,0.5947826520254388,0.12258350294300825,BH_from_pvalue,TI83333S000511,CDS,phosphoribosylaminoimidazole carboxylase,Catalyzes a step in the de novo purine nucleotide biosynthetic pathway; go_component: cytoplasm [goid 0005737]; go_process: purine nucleotide biosynthesis [goid 0006164],"Escherichia coli K12, complete genome.",NC_000913,550750-551817
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0483,b0483,11.860713089999999,-0.29784860666666724,0.8134645568849035,0.2441340542760807,0.3877046431663245,0.12256440314945197,BH_from_pvalue,TI83333S000472,CDS,"conserved protein, DNA-binding domain",EcoGene suggests alternate start codon,"Escherichia coli K12, complete genome.",NC_000913,507388-507783
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0178,b0178,15.354292391666668,-0.18740342333333437,0.8781848655334816,0.0833946705798878,0.22223022044764615,0.12241133197050558,BH_from_pvalue,TI83333S000179,CDS,periplasmic molecular chaperone for outer membrane proteins,go_component: periplasmic space [goid 0042597]; go_process: protein folding [goid 0006457],"Escherichia coli K12, complete genome.",NC_000913,200482-200967
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2330,b2330,12.942920341666666,0.21828853666666603,1.1633526869319766,0.13038833660357174,0.27499023503700026,0.12239061218297488,BH_from_pvalue,TI83333S002256,CDS,putative adenine-specific methylase,EcoGene suggests alternate start codon; putative methyltransferase,"Escherichia coli K12, complete genome.",NC_000913,2445530-2446795
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0940,b0940,9.074051041666666,0.1715349599999989,1.126256131266561,0.06062346929098307,0.19371164357910653,0.12227771402923632,BH_from_pvalue,TI83333S000910,CDS,putative outer membrane usher protein,go_component: external outer membrane (sensu Gram-negative Bacteria) [goid 0009279],"Escherichia coli K12, complete genome.",NC_000913,998439-1001039
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b3468,b3468,12.346422195,-0.2730239233333336,0.8275830926579535,0.21303872692676937,0.357624835970175,0.12192492914698462,BH_from_pvalue,TI83333S003344,CDS,putative enzyme,,"Escherichia coli K12, complete genome.",NC_000913,3603774-3604400
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2270,b2270,7.6326961586666675,0.1594633553333331,1.1168716138862622,0.0483576851728902,0.17267864112673892,0.12163248859542213,BH_from_pvalue,TI83333S002196,CDS,hypothetical protein,,"Escherichia coli K12, complete genome.",NC_000913,2382017-2383744
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1950,b1950,7.857246623833333,0.17427229300000135,1.1283950896618176,0.06509230289721273,0.20069212639116518,0.12154963791145143,BH_from_pvalue,TI83333S001897,CDS,flagellar biosynthesis protein,go_component: flagellum [goid 0019861],"Escherichia coli K12, complete genome.",NC_000913,2020917-2021702
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2740,b2740,9.031816687333334,0.17972292999999873,1.1326663355087816,0.07245732928267323,0.21081646861378234,0.12150985807490769,BH_from_pvalue,TI83333S002645,CDS,putative transport protein,putative transport protein (GntP family); go_component: inner membrane [goid 0019866],"Escherichia coli K12, complete genome.",NC_000913,2863123-2864487
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1998,b1998,12.584994913333334,0.1844860999999991,1.1364121016671334,0.08120866104295978,0.21957951297959194,0.12146715779844436,BH_from_pvalue,TI83333S001934,CDS,CP4-44 prophage; putative outer membrane protein,,"Escherichia coli K12, complete genome.",NC_000913,2068268-2068528
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2482,b2482,8.744485583833333,0.11619461499999773,1.0838721679123637,0.0075099401744843424,0.0903966378388925,0.1212894841910642,BH_from_pvalue,TI83333S002400,CDS,NADH dehydrogenase subunit N,Catalyzes the transfer of electrons from NADH to ubiquinone; go_component: inner membrane [goid 0019866]; go_process: anaerobic respiration [goid 0009061],"Escherichia coli K12, complete genome.",NC_000913,2599840-2601858
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0009,b0009,11.590245778333333,-0.15618392333333198,0.8973956380480033,0.04320330778123609,0.1674952394482726,0.12119833904080048,BH_from_pvalue,TI83333S000009,CDS,molybdenum cofactor biosynthesis protein,forms a trimer; related to eukaryotic protein gephyrin; functions during molybdenum cofactor biosynthesis; go_component: cytoplasm [goid 0005737]; go_process: Mo-molybdopterin cofactor biosynthesis [goid 0006777],"Escherichia coli K12, complete genome.",NC_000913,9306-9893
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2586,b2586,10.192664665,0.17158818333333237,1.126297681427549,0.06200981677223053,0.19668164703226101,0.12118178030615935,BH_from_pvalue,TI83333S002504,CDS,hypothetical protein,EcoGene suggests alternate start codon,"Escherichia coli K12, complete genome.",NC_000913,2722201-2722473
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1914,b1914,13.630221841666668,0.24175482999999787,1.1824300423154122,0.16999013965121998,0.31617568994829637,0.12089470653001352,BH_from_pvalue,TI83333S001863,CDS,response regulator,in Escherichia coli the protein UvrY is part of a two-component system along with BarA that is needed for efficient switching between glycolytic and gluconeogenic carbon sources possibly by regulating the Csr system; in Salmonella SirA and BarA regulate vi; go_function: transcriptional activator activity [goid 0016563]; go_process: transcription [goid 0006350],"Escherichia coli K12, complete genome.",NC_000913,1992727-1993383
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0028,b0028,14.321183723333334,-0.22635386666666868,0.8547924872371027,0.1481298145771975,0.2928726198616826,0.12071932209617064,BH_from_pvalue,TI83333S000029,CDS,FKBP-type peptidyl-prolyl cis-trans isomerase (rotamase),FKBX-type 16KD peptidyl-prolyl cis-trans isomerase (a rotamase); go_component: cytoplasm [goid 0005737]; go_process: protein folding [goid 0006457],"Escherichia coli K12, complete genome.",NC_000913,25826-26275
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1546,b1546,8.292372472833334,0.22027219833333334,1.1649533615715064,0.14027237377167354,0.28369166953249675,0.12052268595790683,BH_from_pvalue,TI83333S001503,CDS,Qin prophage; putative tail fiber assembly,tail fiber assembly protein homolog from lambdoid prophage Qin,"Escherichia coli K12, complete genome.",NC_000913,1632334-1632909
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2541,b2541,9.298401894500001,0.156353503666665,1.1144666952181153,0.04678229429507313,0.1698489214910149,0.12038237983556388,BH_from_pvalue,TI83333S002459,CDS,"2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase","Converts cis-3-(3-carboxyethyl)-3,5-cyclohexadiene-1,2-diol (PP-dihydrodiol) into 3-(2,3-dihydroxylphenyl)propionate; go_process: carbohydrate catabolism [goid 0016052]","Escherichia coli K12, complete genome.",NC_000913,2669247-2670059
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2644,b2644,8.668819571333335,0.19063374733333305,1.1412649408368096,0.09236951473618668,0.23363909246630685,0.12037653558030492,BH_from_pvalue,TI83333S002556,CDS,CP4-57 prophage; putative DNA repair protein,putative DNA repair protein,"Escherichia coli K12, complete genome.",NC_000913,2774408-2774890
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1204,b1204,11.369254821666667,-0.3000228566666667,0.812239527915795,0.2553941161626203,0.397248483913738,0.12029048957711029,BH_from_pvalue,TI83333S001166,CDS,peptidyl-tRNA hydrolase,Enables the recycling of peptidyl-tRNAs produced at termination of translation; go_component: cytoplasm [goid 0005737]; go_process: amino acid activation [goid 0006418],"Escherichia coli K12, complete genome.",NC_000913,1257152-1257736
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2054,b2054,8.620656056166666,0.16666000100000034,1.1224568622233582,0.058160259587045106,0.1899961602700926,0.12020438832650736,BH_from_pvalue,TI83333S001990,CDS,"putative acyl transferase, colanic acid synthesis",putative transferase; go_process: colanic acid biosynthesis [goid 0009242],"Escherichia coli K12, complete genome.",NC_000913,2126364-2126912
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2152,b2152,12.055664071666667,0.29228402333333214,1.2245774512002083,0.244649123230224,0.38808623553967014,0.12014970799075644,BH_from_pvalue,TI83333S002081,CDS,putative flavoprotein,,"Escherichia coli K12, complete genome.",NC_000913,2239832-2240989
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b3865,b3865,13.310365506666665,-0.21227613999999662,0.8631743263079945,0.12750496618235257,0.27189593818234464,0.12006280744218309,BH_from_pvalue,TI83333S003720,CDS,GTP-binding protein,binds guanine nucleotides; depletion results in defective cell division; go_process: cell cycle [goid 0007049],"Escherichia coli K12, complete genome.",NC_000913,4048156-4048755
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b3560,b3560,14.383200776666667,-0.1861495866666676,0.8789484219133488,0.08775180800506585,0.22807514005651677,0.1194935242373288,BH_from_pvalue,TI83333S003437,CDS,glycyl-tRNA synthetase alpha subunit,glycine--tRNA ligase alpha chain; GlyRS; class II aminoacyl tRNA synthetase; tetramer of alpha(2)beta(2); catalyzes a two-step reaction; first charging a glycine molecule by linking its carboxyl group to the alpha-phosphate of ATP; second by transfer of th; go_component: cytoplasm [goid 0005737]; go_process: amino acid activation [goid 0006418],"Escherichia coli K12, complete genome.",NC_000913,3722430-3723341
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b3982,b3982,14.336006964999997,-0.2939484099999987,0.8156666606193117,0.2492896378686921,0.3923626283988293,0.11943487360572858,BH_from_pvalue,TI83333S003827,CDS,transcription antitermination protein NusG,Modulates Rho-dependent transcription termination; go_component: cytoplasm [goid 0005737]; go_process: transcription [goid 0006350],"Escherichia coli K12, complete genome.",NC_000913,4175766-4176311
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1187,b1187,13.113893316666667,0.18269042666666557,1.1349985281623811,0.0833953388038134,0.22223022044764615,0.11933281723860922,BH_from_pvalue,TI83333S001149,CDS,fatty acid metabolism regulator,Multifunctional regulator of fatty acid metabolism; go_component: cytoplasm [goid 0005737]; go_function: transcriptional activator activity [goid 0016563]; go_function: transcriptional repressor activity [goid 0016564]; go_process: fatty acid oxidation [goid 0019395]; go_process: transcription [goid 0006350],"Escherichia coli K12, complete genome.",NC_000913,1234161-1234880
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0459,b0459,10.580917016666666,-0.28109663333333224,0.8229652202982891,0.23290703718410488,0.3762941578289434,0.11931779751911735,BH_from_pvalue,TI83333S000448,CDS,maltose O-acetyltransferase,go_component: cytoplasm [goid 0005737]; go_process: carbohydrate catabolism [goid 0016052],"Escherichia coli K12, complete genome.",NC_000913,478591-479142
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2082,b2082,10.825447448333334,0.27305746999999947,1.2083659778935116,0.22230321278453355,0.3657859077934247,0.11926413856162771,BH_from_pvalue,TI83333S002018,CDS,prophage P2 ogr protein,prophage P2; transcriptional activator for bacteriophage P2 late genes,"Escherichia coli K12, complete genome.",NC_000913,2165326-2165544
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b3581,b3581,8.243878077,0.17708194999999982,1.1305947869414845,0.0739770279441525,0.21222248003803185,0.1192130942291198,BH_from_pvalue,TI83333S003458,CDS,3-keto-L-gulonate 6-phosphate decarboxylase,probable 3-hexulose 6-phosphate synthase,"Escherichia coli K12, complete genome.",NC_000913,3746600-3747262
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b3985,b3985,16.951042358333336,-0.18099510333333768,0.8820943591179905,0.08102468969633779,0.2195638224509456,0.1191742741313416,BH_from_pvalue,TI83333S003830,CDS,50S ribosomal protein L10,binds the two ribosomal protein L7/L12 dimers and anchors them to the large ribosomal subunit; go_component: cytosolic ribosome (sensu Bacteria) [goid 0009281]; go_component: cytoplasm [goid 0005737]; go_function: structural constituent of ribosome [goid 0003735]; go_process: protein biosynthesis [goid 0006412],"Escherichia coli K12, complete genome.",NC_000913,4178019-4178516
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2499,b2499,12.913926673333334,-0.5847353000000002,0.6667716639603161,0.5014478939939728,0.6256286003688053,0.11910087744846348,BH_from_pvalue,TI83333S002417,CDS,phosphoribosylaminoimidazole synthetase,catalyzes the formation of 1-(5-phosphoribosyl)-5-aminoimidazole from 2-(formamido)-N1-(5-phosphoribosyl)acetamidine and ATP in purine biosynthesis; go_component: cytoplasm [goid 0005737]; go_process: purine nucleotide biosynthesis [goid 0006164],"Escherichia coli K12, complete genome.",NC_000913,2619219-2620256
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b4236,b4236,12.096521561666664,-0.30111385666666735,0.8116255254278963,0.25992372746699016,0.40237370598379146,0.11905150805644618,BH_from_pvalue,TI83333S004075,CDS,cytochrome b(562),EcoGene suggests alternate start codon; go_function: electron carrier activity [goid 0009055]; go_process: cytochrome biogenesis [goid 0017004],"Escherichia coli K12, complete genome.",NC_000913,4457576-4457878
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b3476,b3476,11.624738911666668,0.2755187633333325,1.2104292563314325,0.22804411063944205,0.37091090087497736,0.11867430790923912,BH_from_pvalue,TI83333S003352,CDS,"nickel transport protein (ABC superfamily, peri_bind)",periplasmic binding protein for nickel; go_component: periplasmic space [goid 0042597]; go_process: taxis [goid 0042330],"Escherichia coli K12, complete genome.",NC_000913,3611690-3613264
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b3210,b3210,12.720558943333332,0.17377234000000286,1.1280041222321395,0.069776308525078,0.207600578416626,0.11864679095139585,BH_from_pvalue,TI83333S003098,CDS,"aerobic respiration sensor-response protein; histidine protein kinase/phosphatase, sensor for arcA","hybrid sensory histidine kinase in two-component regulatory system with ArcA, regulates respiration and fermentation, senses oxidized quinones; go_component: inner membrane [goid 0019866]; go_process: aerobic respiration [goid 0009060]; go_process: protein modification [goid 0006464]","Escherichia coli K12, complete genome.",NC_000913,3348711-3351047
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0728,b0728,15.818036815000001,-0.16546801666666688,0.891639220781931,0.0592643599405704,0.19239647029681173,0.11844248615186181,BH_from_pvalue,TI83333S000706,CDS,succinyl-CoA synthetase subunit beta,catalyzes the interconversion of succinyl-CoA and succinate; go_process: tricarboxylic acid cycle [goid 0006099],"Escherichia coli K12, complete genome.",NC_000913,762237-763403
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2379,b2379,12.710749483333332,0.2152158266666646,1.1608775682667845,0.13871252477515636,0.28174734778156163,0.11839887006544442,BH_from_pvalue,TI83333S002304,CDS,hypothetical protein,,"Escherichia coli K12, complete genome.",NC_000913,2495079-2496317
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b4218,b4218,10.227636215166667,-0.2132527429999982,0.8625902157659326,0.13475992708496168,0.2785266689851983,0.11838368076823873,BH_from_pvalue,TI83333S004058,CDS,putative hemolysin-related membrane protein,putative transport protein,"Escherichia coli K12, complete genome.",NC_000913,4437895-4439238
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2104,b2104,13.391484523333334,0.28497254000000005,1.2183870728923287,0.24054732024693573,0.384372086346132,0.11833432258584711,BH_from_pvalue,TI83333S002036,CDS,hydroxyethylthiazole kinase,catalyzes the formation of 4-methyl-5-(2-phosphoethyl)-thiazole and ADPfrom 4-methyl-5-(2-hydroxyethyl)-thiazole and ATP; go_process: thiamin biosynthesis [goid 0009228],"Escherichia coli K12, complete genome.",NC_000913,2182535-2183323
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1015,b1015,11.887321023333334,0.2211799999999986,1.1656866276938942,0.14700341401336095,0.29173890864778823,0.11833254878441898,BH_from_pvalue,TI83333S000984,CDS,major sodium/proline symporter,major sodium:proline symporter (SSS family); go_component: inner membrane [goid 0019866]; go_function: proline:sodium symporter activity [goid 0005298]; go_process: proline biosynthesis [goid 0006561],"Escherichia coli K12, complete genome.",NC_000913,1078528-1080036
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0018,b0018,10.956536731666668,0.17915798999999666,1.1322228854157754,0.08105122886962032,0.2195638224509456,0.11796464666647748,BH_from_pvalue,TI83333S000018,CDS,regulatory peptide whose translation enables hokC (gef) expression,,"Escherichia coli K12, complete genome.",NC_000913,16751-16960
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b0324,b0324,10.813663915000001,-0.17521838333333228,0.8856334490333624,0.0740668201431348,0.21222248003803185,0.11795852509524882,BH_from_pvalue,TI83333S000316,CDS,cytosine deaminase,Catalyzes the deamination of cytosine to uracil and ammonia; go_process: amine catabolism [goid 0009310],"Escherichia coli K12, complete genome.",NC_000913,340349-341731
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1616,b1616,8.9094901935,0.19087771099999884,1.1414579481699165,0.1005730606259132,0.24129561600905677,0.11785755117467053,BH_from_pvalue,TI83333S001572,CDS,glucuronide permease,glucuronide transport protein (GPH family); go_component: inner membrane [goid 0019866]; go_process: carbohydrate catabolism [goid 0016052],"Escherichia coli K12, complete genome.",NC_000913,1690914-1692287
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b2076,b2076,10.001478124666667,0.18035344333333114,1.1331614625364876,0.082877574187749,0.22209698368310565,0.11785328126821848,BH_from_pvalue,TI83333S002012,CDS,"multidrug transport protein, outer membrane (RND family)",go_component: external outer membrane (sensu Gram-negative Bacteria) [goid 0009279],"Escherichia coli K12, complete genome.",NC_000913,2156410-2159487
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1418,b1418,12.346374036666667,0.2817844799999989,1.2156976600933274,0.23851875513933968,0.38202054967123444,0.1177614748433113,BH_from_pvalue,TI83333S001374,CDS,cytochrome b561,EcoGene suggests alternate start codon; go_function: electron carrier activity [goid 0009055]; go_process: cytochrome biogenesis [goid 0017004],"Escherichia coli K12, complete genome.",NC_000913,1488890-1489456
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b3714,b3714,11.360187263333332,-0.5491651200000032,0.6834155029073905,0.48215996667881933,0.610371012494221,0.11774435158592704,BH_from_pvalue,TI83333S003590,CDS,putative membrane / transport protein,,"Escherichia coli K12, complete genome.",NC_000913,3893295-3894632
beta_lactam,amoxicillin,amoxicillin_resistant_512_vs_WT_control,not_regulated,b1885,b1885,9.462053003,0.18847071866666631,1.1395551275611457,0.09664005601808094,0.2374645897831664,0.11768133202267854,BH_from_pvalue,TI83333S001838,CDS,"methyl-accepting chemotaxis protein IV, peptide sensor receptor",go_component: inner membrane [goid 0019866]; go_process: taxis [goid 0042330],"Escherichia coli K12, complete genome.",NC_000913,1967407-1969008
